node,in-degree,out-degree,edge-count
893,160.0,31.0,191.0
6191,190.0,63.0,253.0
6353,164.0,62.0,226.0
213,58.0,4.0,62.0
391,680.0,2727.0,3407.0
4574,67.0,11.0,78.0
2155,264.0,142.0,406.0
9547,266.0,196.0,462.0
2912,432.0,299.0,731.0
414,118.0,21.0,139.0
8531,122.0,26.0,148.0
874,314.0,169.0,483.0
5366,7.0,0.0,7.0
4036,344.0,204.0,548.0
1530,50.0,114.0,164.0
1217,233.0,563.0,796.0
1399,147.0,73.0,220.0
1383,159.0,191.0,350.0
5700,678.0,604.0,1282.0
2470,869.0,694.0,1563.0
7095,269.0,21.0,290.0
6361,299.0,49.0,348.0
5191,340.0,86.0,426.0
8346,326.0,70.0,396.0
3726,300.0,84.0,384.0
8397,424.0,170.0,594.0
2408,170.0,26.0,196.0
6134,227.0,82.0,309.0
4676,308.0,48.0,356.0
1907,64.0,2.0,66.0
653,168.0,25.0,193.0
669,3.0,4.0,7.0
118,154.0,87.0,241.0
196,46.0,25.0,71.0
10070,5.0,8.0,13.0
2123,344.0,194.0,538.0
2179,44.0,45.0,89.0
2219,157.0,23.0,180.0
505,168.0,29.0,197.0
2959,222.0,175.0,397.0
4664,292.0,22.0,314.0
3893,342.0,790.0,1132.0
4200,277.0,25.0,302.0
6391,107.0,19.0,126.0
6370,265.0,171.0,436.0
7659,121.0,36.0,157.0
10027,82.0,15.0,97.0
11511,68.0,108.0,176.0
1038,98.0,76.0,174.0
2240,201.0,65.0,266.0
4532,809.0,1084.0,1893.0
4306,176.0,35.0,211.0
2976,84.0,5.0,89.0
2351,119.0,132.0,251.0
7923,257.0,126.0,383.0
7026,116.0,34.0,150.0
5899,1.0,2.0,3.0
3278,244.0,126.0,370.0
3103,53.0,0.0,53.0
1481,216.0,88.0,304.0
2302,207.0,66.0,273.0
3896,165.0,23.0,188.0
1258,302.0,134.0,436.0
921,207.0,79.0,286.0
3446,183.0,61.0,244.0
1952,87.0,3.0,90.0
2369,169.0,27.0,196.0
1714,281.0,340.0,621.0
7454,301.0,155.0,456.0
3924,163.0,63.0,226.0
2585,12.0,6.0,18.0
6780,365.0,45.0,410.0
2724,295.0,218.0,513.0
4133,189.0,190.0,379.0
1300,25.0,20.0,45.0
5994,153.0,70.0,223.0
4406,350.0,108.0,458.0
4064,404.0,549.0,953.0
1902,239.0,123.0,362.0
1278,593.0,423.0,1016.0
4207,298.0,25.0,323.0
925,205.0,82.0,287.0
3659,179.0,37.0,216.0
4471,211.0,76.0,287.0
6067,162.0,21.0,183.0
158,60.0,34.0,94.0
349,158.0,25.0,183.0
4197,22.0,22.0,44.0
840,151.0,11.0,162.0
3615,659.0,659.0,1318.0
3234,160.0,20.0,180.0
9829,157.0,19.0,176.0
3933,687.0,972.0,1659.0
6289,192.0,397.0,589.0
7213,70.0,85.0,155.0
4365,40.0,57.0,97.0
673,82.0,42.0,124.0
3780,22.0,16.0,38.0
3215,157.0,76.0,233.0
3524,66.0,12.0,78.0
3740,464.0,180.0,644.0
3007,45.0,16.0,61.0
2600,354.0,1200.0,1554.0
3518,26.0,31.0,57.0
1694,192.0,62.0,254.0
3044,196.0,307.0,503.0
7071,10.0,15.0,25.0
2454,109.0,78.0,187.0
3886,84.0,1.0,85.0
5794,281.0,188.0,469.0
12440,3.0,3.0,6.0
4432,116.0,34.0,150.0
4166,6.0,6.0,12.0
4072,185.0,48.0,233.0
3991,118.0,51.0,169.0
4556,93.0,9.0,102.0
6669,294.0,18.0,312.0
1387,227.0,46.0,273.0
3378,95.0,13.0,108.0
3236,283.0,219.0,502.0
843,130.0,147.0,277.0
762,248.0,123.0,371.0
380,100.0,36.0,136.0
8857,144.0,73.0,217.0
2850,90.0,65.0,155.0
3545,116.0,83.0,199.0
5932,122.0,26.0,148.0
3079,381.0,1701.0,2082.0
8932,482.0,214.0,696.0
439,88.0,14.0,102.0
4177,117.0,34.0,151.0
9857,4.0,5.0,9.0
8878,7.0,7.0,14.0
6348,13.0,1.0,14.0
7899,89.0,69.0,158.0
520,263.0,288.0,551.0
9653,12.0,17.0,29.0
2753,217.0,82.0,299.0
4537,238.0,99.0,337.0
7481,184.0,38.0,222.0
6580,301.0,31.0,332.0
5914,342.0,636.0,978.0
5668,315.0,378.0,693.0
617,152.0,63.0,215.0
6378,699.0,1428.0,2127.0
3851,184.0,289.0,473.0
5786,433.0,816.0,1249.0
1849,317.0,233.0,550.0
381,10.0,7.0,17.0
7346,13.0,6.0,19.0
184,284.0,348.0,632.0
9879,233.0,64.0,297.0
8183,105.0,24.0,129.0
8233,51.0,39.0,90.0
5377,203.0,126.0,329.0
7797,377.0,415.0,792.0
1426,87.0,11.0,98.0
4806,366.0,360.0,726.0
3067,46.0,14.0,60.0
2124,6.0,5.0,11.0
4641,330.0,224.0,554.0
5376,24.0,2.0,26.0
9117,157.0,109.0,266.0
7049,320.0,57.0,377.0
9049,98.0,16.0,114.0
3808,103.0,65.0,168.0
3954,32.0,3.0,35.0
1423,163.0,7.0,170.0
9589,326.0,66.0,392.0
9508,267.0,12.0,279.0
32,833.0,2285.0,3118.0
1339,93.0,14.0,107.0
2821,252.0,162.0,414.0
9533,190.0,338.0,528.0
5060,250.0,13.0,263.0
652,520.0,490.0,1010.0
4043,223.0,15.0,238.0
5768,218.0,14.0,232.0
4295,271.0,25.0,296.0
4458,9.0,2.0,11.0
4518,267.0,8.0,275.0
5600,280.0,22.0,302.0
4902,296.0,51.0,347.0
3393,282.0,37.0,319.0
4821,138.0,37.0,175.0
1153,293.0,41.0,334.0
3259,22.0,1.0,23.0
7926,89.0,25.0,114.0
2459,242.0,96.0,338.0
6970,282.0,37.0,319.0
1018,112.0,110.0,222.0
8835,157.0,3.0,160.0
8751,48.0,2.0,50.0
6096,29.0,1.0,30.0
5694,250.0,27.0,277.0
4158,122.0,83.0,205.0
5187,250.0,62.0,312.0
5019,319.0,171.0,490.0
7278,554.0,817.0,1371.0
7322,196.0,41.0,237.0
1671,584.0,926.0,1510.0
9680,370.0,190.0,560.0
9136,228.0,75.0,303.0
8931,310.0,537.0,847.0
7051,172.0,10.0,182.0
9079,239.0,104.0,343.0
7066,115.0,22.0,137.0
9621,611.0,524.0,1135.0
8291,294.0,164.0,458.0
7249,341.0,813.0,1154.0
9206,106.0,22.0,128.0
6072,75.0,3.0,78.0
5801,290.0,612.0,902.0
9534,80.0,10.0,90.0
3260,180.0,574.0,754.0
4363,412.0,356.0,768.0
7348,67.0,64.0,131.0
7998,94.0,40.0,134.0
9611,5.0,0.0,5.0
4172,124.0,16.0,140.0
4626,3.0,0.0,3.0
604,170.0,245.0,415.0
4810,455.0,390.0,845.0
2200,478.0,415.0,893.0
9289,309.0,301.0,610.0
1129,182.0,151.0,333.0
4007,99.0,34.0,133.0
361,9.0,0.0,9.0
5214,3.0,1.0,4.0
3419,123.0,25.0,148.0
4311,35.0,16.0,51.0
5579,671.0,599.0,1270.0
10603,127.0,102.0,229.0
9155,142.0,180.0,322.0
6383,88.0,33.0,121.0
3092,98.0,97.0,195.0
8162,159.0,29.0,188.0
5663,14.0,20.0,34.0
3706,96.0,39.0,135.0
3164,155.0,176.0,331.0
8805,82.0,13.0,95.0
5340,285.0,15.0,300.0
7692,373.0,729.0,1102.0
6570,82.0,32.0,114.0
3276,30.0,22.0,52.0
4123,174.0,86.0,260.0
6392,89.0,20.0,109.0
5453,94.0,10.0,104.0
8806,348.0,87.0,435.0
5825,99.0,38.0,137.0
2209,358.0,324.0,682.0
6849,191.0,154.0,345.0
3193,140.0,58.0,198.0
6806,2.0,0.0,2.0
9200,10.0,8.0,18.0
6868,633.0,343.0,976.0
4585,328.0,6.0,334.0
6822,119.0,9.0,128.0
845,246.0,32.0,278.0
804,387.0,67.0,454.0
7696,351.0,344.0,695.0
962,387.0,63.0,450.0
965,419.0,92.0,511.0
2493,401.0,69.0,470.0
2427,162.0,61.0,223.0
749,155.0,334.0,489.0
5414,427.0,156.0,583.0
4403,399.0,68.0,467.0
292,327.0,5.0,332.0
3885,349.0,125.0,474.0
3895,313.0,205.0,518.0
5334,491.0,447.0,938.0
4916,377.0,47.0,424.0
5234,387.0,41.0,428.0
412,23.0,0.0,23.0
3974,509.0,456.0,965.0
774,566.0,319.0,885.0
3731,370.0,47.0,417.0
6029,388.0,80.0,468.0
3030,30.0,1.0,31.0
10650,132.0,32.0,164.0
2290,187.0,61.0,248.0
2135,433.0,3294.0,3727.0
3018,305.0,242.0,547.0
750,112.0,16.0,128.0
765,515.0,249.0,764.0
2969,276.0,26.0,302.0
3911,125.0,8.0,133.0
8896,149.0,4.0,153.0
2265,528.0,306.0,834.0
5823,386.0,47.0,433.0
3388,527.0,267.0,794.0
1882,213.0,90.0,303.0
6877,384.0,102.0,486.0
7801,5.0,11.0,16.0
8996,235.0,64.0,299.0
675,62.0,108.0,170.0
3966,196.0,76.0,272.0
5736,350.0,243.0,593.0
655,151.0,169.0,320.0
5395,374.0,2249.0,2623.0
11576,43.0,71.0,114.0
2137,346.0,183.0,529.0
9638,68.0,15.0,83.0
9928,166.0,146.0,312.0
2026,45.0,73.0,118.0
8465,158.0,58.0,216.0
1309,80.0,16.0,96.0
7879,73.0,0.0,73.0
4547,90.0,20.0,110.0
7880,92.0,11.0,103.0
7865,74.0,1.0,75.0
6339,83.0,14.0,97.0
7817,66.0,36.0,102.0
9560,75.0,0.0,75.0
7287,125.0,221.0,346.0
9059,36.0,4.0,40.0
9753,77.0,2.0,79.0
9457,155.0,59.0,214.0
7672,80.0,12.0,92.0
9335,159.0,99.0,258.0
9283,73.0,115.0,188.0
206,83.0,13.0,96.0
3098,31.0,5.0,36.0
6297,97.0,28.0,125.0
10967,80.0,8.0,88.0
10981,144.0,102.0,246.0
7670,2.0,0.0,2.0
5338,44.0,2.0,46.0
8662,179.0,109.0,288.0
4335,80.0,32.0,112.0
8624,75.0,5.0,80.0
8767,105.0,26.0,131.0
8770,82.0,12.0,94.0
256,59.0,36.0,95.0
11178,45.0,5.0,50.0
11496,26.0,0.0,26.0
11718,68.0,25.0,93.0
11469,134.0,231.0,365.0
2452,71.0,15.0,86.0
8261,64.0,24.0,88.0
6163,72.0,19.0,91.0
692,106.0,69.0,175.0
5217,19.0,7.0,26.0
7693,14.0,21.0,35.0
5822,45.0,12.0,57.0
7862,57.0,13.0,70.0
7915,144.0,76.0,220.0
10168,13.0,3.0,16.0
5844,159.0,189.0,348.0
10216,69.0,6.0,75.0
8737,93.0,26.0,119.0
8865,66.0,1.0,67.0
7168,70.0,4.0,74.0
6042,40.0,5.0,45.0
8994,72.0,69.0,141.0
5597,89.0,24.0,113.0
6278,69.0,8.0,77.0
6274,110.0,49.0,159.0
6157,85.0,26.0,111.0
6153,104.0,82.0,186.0
7666,64.0,0.0,64.0
8593,70.0,4.0,74.0
8709,64.0,6.0,70.0
9722,94.0,31.0,125.0
5166,93.0,27.0,120.0
6563,73.0,7.0,80.0
9577,71.0,5.0,76.0
9273,72.0,4.0,76.0
8207,65.0,7.0,72.0
7883,66.0,0.0,66.0
2190,188.0,130.0,318.0
9168,87.0,17.0,104.0
5973,87.0,19.0,106.0
1721,72.0,2.0,74.0
5951,119.0,43.0,162.0
5400,2.0,0.0,2.0
10649,40.0,18.0,58.0
10586,34.0,9.0,43.0
10651,32.0,7.0,39.0
338,1.0,0.0,1.0
1400,248.0,465.0,713.0
1155,207.0,74.0,281.0
4956,133.0,10.0,143.0
209,149.0,36.0,185.0
5398,139.0,10.0,149.0
9550,106.0,17.0,123.0
5087,242.0,157.0,399.0
4865,162.0,21.0,183.0
825,146.0,6.0,152.0
6337,43.0,47.0,90.0
1808,22.0,21.0,43.0
1554,125.0,15.0,140.0
9656,14.0,9.0,23.0
5684,263.0,884.0,1147.0
440,12.0,2.0,14.0
7643,240.0,94.0,334.0
1725,155.0,24.0,179.0
849,84.0,29.0,113.0
4329,7.0,18.0,25.0
6931,55.0,4.0,59.0
5341,166.0,151.0,317.0
7288,139.0,26.0,165.0
9463,182.0,77.0,259.0
5103,153.0,25.0,178.0
2072,132.0,16.0,148.0
594,290.0,137.0,427.0
3501,403.0,1853.0,2256.0
4360,163.0,60.0,223.0
2857,158.0,17.0,175.0
2319,172.0,30.0,202.0
11854,16.0,14.0,30.0
5478,58.0,53.0,111.0
11338,103.0,40.0,143.0
2121,463.0,559.0,1022.0
8735,15.0,24.0,39.0
2343,64.0,15.0,79.0
7269,12.0,14.0,26.0
451,70.0,24.0,94.0
401,30.0,3.0,33.0
4124,23.0,0.0,23.0
629,68.0,14.0,82.0
628,118.0,52.0,170.0
4033,57.0,10.0,67.0
781,10.0,0.0,10.0
296,540.0,657.0,1197.0
136,27.0,2.0,29.0
128,139.0,49.0,188.0
153,88.0,53.0,141.0
9588,80.0,37.0,117.0
271,59.0,11.0,70.0
368,62.0,12.0,74.0
354,90.0,44.0,134.0
3217,54.0,6.0,60.0
3250,46.0,27.0,73.0
3239,119.0,44.0,163.0
308,92.0,36.0,128.0
9804,72.0,28.0,100.0
1368,35.0,5.0,40.0
3506,84.0,32.0,116.0
7673,329.0,294.0,623.0
1504,59.0,8.0,67.0
2635,367.0,811.0,1178.0
6774,150.0,59.0,209.0
6834,69.0,25.0,94.0
6826,136.0,77.0,213.0
6830,50.0,3.0,53.0
2462,159.0,131.0,290.0
2375,44.0,15.0,59.0
1245,46.0,4.0,50.0
1242,84.0,44.0,128.0
1104,60.0,13.0,73.0
6229,48.0,2.0,50.0
8318,59.0,9.0,68.0
8347,110.0,74.0,184.0
1863,76.0,15.0,91.0
1857,57.0,0.0,57.0
10528,18.0,0.0,18.0
8047,7.0,0.0,7.0
941,124.0,105.0,229.0
875,63.0,17.0,80.0
62,123.0,77.0,200.0
10185,82.0,29.0,111.0
10570,62.0,45.0,107.0
9695,29.0,29.0,58.0
1935,38.0,28.0,66.0
100,91.0,8.0,99.0
6371,1188.0,3707.0,4895.0
6729,95.0,81.0,176.0
684,3.0,0.0,3.0
12235,44.0,53.0,97.0
10096,100.0,31.0,131.0
467,193.0,390.0,583.0
12371,97.0,75.0,172.0
3738,128.0,19.0,147.0
3145,107.0,16.0,123.0
1357,406.0,345.0,751.0
1480,176.0,30.0,206.0
3608,104.0,5.0,109.0
9037,271.0,3.0,274.0
3415,278.0,7.0,285.0
7878,275.0,13.0,288.0
6071,305.0,29.0,334.0
6080,271.0,58.0,329.0
4006,313.0,205.0,518.0
932,402.0,302.0,704.0
6122,342.0,359.0,701.0
6121,298.0,194.0,492.0
5106,271.0,2.0,273.0
10470,366.0,541.0,907.0
3980,471.0,380.0,851.0
1428,273.0,6.0,279.0
1436,282.0,20.0,302.0
4063,273.0,66.0,339.0
5635,455.0,1010.0,1465.0
1930,262.0,15.0,277.0
1942,268.0,218.0,486.0
1990,288.0,34.0,322.0
4117,214.0,100.0,314.0
4182,291.0,82.0,373.0
1837,387.0,149.0,536.0
1865,141.0,2.0,143.0
4242,333.0,44.0,377.0
5969,291.0,21.0,312.0
7179,470.0,516.0,986.0
4649,371.0,335.0,706.0
4661,272.0,8.0,280.0
6547,356.0,522.0,878.0
4482,292.0,194.0,486.0
2084,282.0,223.0,505.0
2425,5.0,7.0,12.0
2477,151.0,65.0,216.0
7136,110.0,64.0,174.0
2554,139.0,64.0,203.0
1247,120.0,4.0,124.0
3243,40.0,5.0,45.0
10491,54.0,48.0,102.0
10063,50.0,14.0,64.0
1626,94.0,11.0,105.0
6758,183.0,189.0,372.0
10971,102.0,18.0,120.0
6000,297.0,247.0,544.0
4000,162.0,594.0,756.0
8725,30.0,15.0,45.0
11049,56.0,34.0,90.0
10582,31.0,14.0,45.0
12532,2.0,1.0,3.0
6688,9.0,10.0,19.0
10460,49.0,39.0,88.0
6313,173.0,97.0,270.0
12327,62.0,69.0,131.0
6128,115.0,70.0,185.0
5171,94.0,12.0,106.0
524,108.0,239.0,347.0
3367,153.0,64.0,217.0
8165,77.0,14.0,91.0
8752,9.0,6.0,15.0
9797,9.0,2.0,11.0
5092,81.0,57.0,138.0
6679,114.0,21.0,135.0
1337,118.0,29.0,147.0
8972,23.0,0.0,23.0
2129,189.0,226.0,415.0
8477,37.0,10.0,47.0
5156,146.0,311.0,457.0
862,72.0,77.0,149.0
4733,472.0,379.0,851.0
12200,10.0,17.0,27.0
4298,293.0,334.0,627.0
11985,219.0,206.0,425.0
12510,2.0,5.0,7.0
12549,14.0,21.0,35.0
7893,153.0,54.0,207.0
6012,141.0,48.0,189.0
2539,42.0,21.0,63.0
6228,108.0,9.0,117.0
8173,104.0,14.0,118.0
5673,3.0,4.0,7.0
6138,195.0,124.0,319.0
6985,94.0,9.0,103.0
5868,113.0,30.0,143.0
6187,170.0,73.0,243.0
6495,32.0,8.0,40.0
5922,281.0,154.0,435.0
5368,566.0,1666.0,2232.0
9746,61.0,40.0,101.0
2465,2.0,1.0,3.0
663,308.0,268.0,576.0
9487,331.0,506.0,837.0
2074,16.0,13.0,29.0
9002,48.0,0.0,48.0
12588,5.0,8.0,13.0
2256,2.0,1.0,3.0
3806,1.0,0.0,1.0
7735,58.0,17.0,75.0
8715,5.0,0.0,5.0
5640,96.0,49.0,145.0
259,121.0,37.0,158.0
4050,6.0,3.0,9.0
9118,185.0,79.0,264.0
167,17.0,8.0,25.0
739,98.0,2.0,100.0
7993,111.0,50.0,161.0
11275,148.0,151.0,299.0
2913,126.0,39.0,165.0
3582,10.0,1.0,11.0
10340,113.0,38.0,151.0
6284,192.0,118.0,310.0
1652,91.0,19.0,110.0
5046,78.0,2.0,80.0
9132,213.0,118.0,331.0
9181,255.0,180.0,435.0
3100,87.0,29.0,116.0
1175,108.0,9.0,117.0
1139,97.0,3.0,100.0
1125,98.0,4.0,102.0
55,128.0,34.0,162.0
30,124.0,26.0,150.0
4888,99.0,1.0,100.0
8448,106.0,11.0,117.0
7031,106.0,10.0,116.0
3901,112.0,20.0,132.0
8705,104.0,12.0,116.0
4942,115.0,13.0,128.0
331,87.0,7.0,94.0
463,94.0,5.0,99.0
415,123.0,39.0,162.0
1663,116.0,16.0,132.0
6041,107.0,8.0,115.0
6081,122.0,540.0,662.0
8537,10.0,7.0,17.0
11752,40.0,18.0,58.0
12330,20.0,18.0,38.0
2984,83.0,103.0,186.0
8905,9.0,14.0,23.0
12467,1.0,1.0,2.0
4286,5.0,5.0,10.0
5361,17.0,9.0,26.0
10945,4.0,5.0,9.0
3587,18.0,13.0,31.0
12046,45.0,76.0,121.0
9707,13.0,12.0,25.0
9812,82.0,61.0,143.0
8651,54.0,58.0,112.0
6097,216.0,62.0,278.0
11892,11.0,9.0,20.0
60,107.0,15.0,122.0
11900,4.0,4.0,8.0
2475,183.0,191.0,374.0
4522,122.0,28.0,150.0
1768,76.0,13.0,89.0
1374,4.0,3.0,7.0
1854,20.0,16.0,36.0
2934,186.0,62.0,248.0
3369,167.0,53.0,220.0
9692,28.0,57.0,85.0
3005,187.0,141.0,328.0
12685,3.0,3.0,6.0
1662,120.0,74.0,194.0
5093,108.0,43.0,151.0
1722,101.0,105.0,206.0
9104,211.0,169.0,380.0
12311,6.0,9.0,15.0
386,191.0,123.0,314.0
2182,35.0,17.0,52.0
6555,148.0,3.0,151.0
5126,173.0,45.0,218.0
5633,598.0,507.0,1105.0
2466,27.0,8.0,35.0
2284,8.0,0.0,8.0
1034,5.0,2.0,7.0
4364,140.0,16.0,156.0
2908,1.0,0.0,1.0
2035,114.0,17.0,131.0
11524,19.0,24.0,43.0
10390,67.0,101.0,168.0
10114,16.0,17.0,33.0
2546,2.0,0.0,2.0
986,24.0,2.0,26.0
7392,207.0,148.0,355.0
3078,153.0,30.0,183.0
7638,154.0,9.0,163.0
4524,129.0,17.0,146.0
12581,2.0,3.0,5.0
4131,114.0,59.0,173.0
6300,118.0,97.0,215.0
8761,28.0,16.0,44.0
2616,170.0,29.0,199.0
3544,72.0,62.0,134.0
2831,164.0,32.0,196.0
3938,152.0,12.0,164.0
2939,146.0,4.0,150.0
4955,28.0,4.0,32.0
2264,149.0,5.0,154.0
6977,12.0,0.0,12.0
5952,157.0,13.0,170.0
5578,208.0,72.0,280.0
7846,151.0,6.0,157.0
1632,54.0,3.0,57.0
7206,157.0,25.0,182.0
9948,156.0,7.0,163.0
8357,192.0,71.0,263.0
1470,150.0,9.0,159.0
9788,165.0,22.0,187.0
1317,153.0,8.0,161.0
1228,192.0,76.0,268.0
9598,113.0,28.0,141.0
6711,150.0,8.0,158.0
4444,168.0,35.0,203.0
8951,82.0,4.0,86.0
1964,128.0,6.0,134.0
21,133.0,16.0,149.0
7427,16.0,15.0,31.0
2496,122.0,3.0,125.0
5021,122.0,8.0,130.0
7280,120.0,3.0,123.0
5948,115.0,0.0,115.0
5666,195.0,98.0,293.0
6712,142.0,29.0,171.0
12294,3.0,6.0,9.0
7467,26.0,36.0,62.0
4825,4.0,4.0,8.0
4313,68.0,36.0,104.0
3492,9.0,4.0,13.0
11596,77.0,72.0,149.0
1224,9.0,12.0,21.0
1398,8.0,2.0,10.0
3692,88.0,75.0,163.0
4334,10.0,25.0,35.0
7113,145.0,59.0,204.0
3173,163.0,32.0,195.0
1570,1.0,0.0,1.0
9368,9.0,7.0,16.0
8011,2.0,0.0,2.0
9798,17.0,23.0,40.0
913,16.0,2.0,18.0
2185,58.0,17.0,75.0
7289,265.0,196.0,461.0
6693,168.0,60.0,228.0
6422,94.0,35.0,129.0
6044,105.0,57.0,162.0
3466,71.0,7.0,78.0
3542,64.0,47.0,111.0
5896,70.0,4.0,74.0
7056,211.0,184.0,395.0
7840,106.0,38.0,144.0
4273,133.0,72.0,205.0
4345,225.0,259.0,484.0
3356,79.0,20.0,99.0
8958,102.0,43.0,145.0
6453,160.0,110.0,270.0
3821,63.0,0.0,63.0
5332,48.0,7.0,55.0
7973,54.0,0.0,54.0
6496,45.0,4.0,49.0
7791,57.0,8.0,65.0
11316,52.0,12.0,64.0
9362,82.0,26.0,108.0
7084,1.0,0.0,1.0
10648,54.0,16.0,70.0
10701,32.0,0.0,32.0
10890,33.0,0.0,33.0
10898,51.0,20.0,71.0
5941,23.0,13.0,36.0
12554,28.0,32.0,60.0
12196,173.0,208.0,381.0
8845,63.0,34.0,97.0
9448,60.0,35.0,95.0
2580,123.0,44.0,167.0
12345,1.0,7.0,8.0
6243,114.0,74.0,188.0
2787,14.0,29.0,43.0
12133,3.0,2.0,5.0
11114,31.0,20.0,51.0
1961,107.0,110.0,217.0
2449,18.0,18.0,36.0
3511,172.0,102.0,274.0
6824,32.0,33.0,65.0
10944,59.0,69.0,128.0
6583,93.0,11.0,104.0
5437,1.0,1.0,2.0
7595,26.0,26.0,52.0
12626,1.0,1.0,2.0
3449,220.0,381.0,601.0
2463,320.0,392.0,712.0
2608,545.0,844.0,1389.0
7738,212.0,100.0,312.0
11619,283.0,257.0,540.0
3929,101.0,59.0,160.0
12597,8.0,8.0,16.0
4541,129.0,46.0,175.0
9512,157.0,75.0,232.0
9486,101.0,77.0,178.0
5324,3.0,0.0,3.0
9330,377.0,487.0,864.0
9056,26.0,13.0,39.0
6019,7.0,1.0,8.0
8457,5.0,0.0,5.0
10530,2.0,0.0,2.0
7986,155.0,66.0,221.0
10136,2.0,0.0,2.0
651,469.0,352.0,821.0
2361,186.0,59.0,245.0
7974,28.0,29.0,57.0
5365,157.0,71.0,228.0
2012,143.0,13.0,156.0
11054,2.0,1.0,3.0
12236,33.0,61.0,94.0
3498,23.0,9.0,32.0
10074,8.0,9.0,17.0
8567,138.0,124.0,262.0
1583,232.0,226.0,458.0
2878,192.0,120.0,312.0
9735,1.0,1.0,2.0
3607,6.0,4.0,10.0
2727,104.0,15.0,119.0
3086,60.0,75.0,135.0
11850,2.0,4.0,6.0
11502,2.0,1.0,3.0
6937,99.0,107.0,206.0
101,218.0,235.0,453.0
1243,57.0,59.0,116.0
6997,251.0,173.0,424.0
10298,67.0,7.0,74.0
11634,30.0,28.0,58.0
4553,62.0,1.0,63.0
10302,24.0,33.0,57.0
5488,123.0,57.0,180.0
3868,243.0,144.0,387.0
7634,153.0,50.0,203.0
8375,243.0,163.0,406.0
8769,157.0,67.0,224.0
3049,12.0,27.0,39.0
6553,43.0,37.0,80.0
5851,48.0,151.0,199.0
1967,5.0,2.0,7.0
12576,24.0,21.0,45.0
2815,2.0,1.0,3.0
6589,60.0,8.0,68.0
4871,11.0,4.0,15.0
10903,19.0,7.0,26.0
6230,115.0,132.0,247.0
4488,40.0,5.0,45.0
1640,20.0,36.0,56.0
6431,23.0,35.0,58.0
5966,88.0,39.0,127.0
6358,87.0,93.0,180.0
6246,51.0,46.0,97.0
3995,51.0,21.0,72.0
2346,74.0,11.0,85.0
3441,323.0,230.0,553.0
6321,256.0,175.0,431.0
1301,215.0,70.0,285.0
4336,60.0,0.0,60.0
6467,63.0,44.0,107.0
8425,4.0,1.0,5.0
11157,34.0,65.0,99.0
10816,198.0,557.0,755.0
2390,4.0,2.0,6.0
1490,583.0,1219.0,1802.0
2433,108.0,26.0,134.0
9945,6.0,10.0,16.0
2223,88.0,25.0,113.0
7713,6.0,8.0,14.0
6513,4.0,4.0,8.0
9199,1.0,0.0,1.0
7803,161.0,30.0,191.0
8602,4.0,0.0,4.0
19,18.0,18.0,36.0
11962,5.0,8.0,13.0
4163,110.0,273.0,383.0
8956,9.0,5.0,14.0
8920,4.0,3.0,7.0
7722,5.0,3.0,8.0
316,4.0,0.0,4.0
2740,7.0,0.0,7.0
6010,22.0,12.0,34.0
704,73.0,2.0,75.0
2851,11.0,6.0,17.0
11426,3.0,4.0,7.0
9618,13.0,7.0,20.0
11699,1.0,5.0,6.0
12736,3.0,3.0,6.0
10653,7.0,1.0,8.0
9492,15.0,10.0,25.0
10103,6.0,7.0,13.0
10395,13.0,16.0,29.0
12279,61.0,31.0,92.0
2598,2.0,0.0,2.0
3072,8.0,12.0,20.0
5279,2.0,0.0,2.0
2089,150.0,19.0,169.0
4669,106.0,14.0,120.0
4245,46.0,27.0,73.0
10061,11.0,5.0,16.0
9612,10.0,17.0,27.0
12318,161.0,118.0,279.0
2760,88.0,3.0,91.0
5050,147.0,61.0,208.0
12004,10.0,10.0,20.0
10399,114.0,21.0,135.0
9163,433.0,385.0,818.0
4069,25.0,0.0,25.0
9657,92.0,3.0,95.0
6578,97.0,17.0,114.0
9837,105.0,17.0,122.0
2289,85.0,5.0,90.0
3077,87.0,3.0,90.0
2345,86.0,4.0,90.0
4666,91.0,16.0,107.0
4611,79.0,20.0,99.0
2402,116.0,34.0,150.0
8961,89.0,12.0,101.0
5887,86.0,3.0,89.0
5818,84.0,0.0,84.0
9505,89.0,101.0,190.0
447,10.0,0.0,10.0
3494,120.0,36.0,156.0
4223,58.0,6.0,64.0
1417,148.0,51.0,199.0
1494,108.0,29.0,137.0
1497,92.0,12.0,104.0
2793,112.0,28.0,140.0
9070,89.0,5.0,94.0
8638,125.0,30.0,155.0
8713,93.0,17.0,110.0
264,102.0,18.0,120.0
7318,80.0,0.0,80.0
317,105.0,16.0,121.0
8928,107.0,31.0,138.0
882,85.0,1.0,86.0
2742,10.0,26.0,36.0
3297,208.0,186.0,394.0
6485,173.0,119.0,292.0
8926,46.0,23.0,69.0
8190,23.0,16.0,39.0
8852,15.0,13.0,28.0
9096,81.0,19.0,100.0
4224,14.0,17.0,31.0
5743,109.0,24.0,133.0
6587,180.0,125.0,305.0
8096,3.0,2.0,5.0
1747,187.0,57.0,244.0
12165,12.0,17.0,29.0
2781,288.0,192.0,480.0
3452,151.0,20.0,171.0
3722,174.0,71.0,245.0
1022,55.0,5.0,60.0
6768,65.0,12.0,77.0
7295,2.0,0.0,2.0
1457,22.0,5.0,27.0
6237,68.0,10.0,78.0
8646,55.0,1.0,56.0
6445,88.0,35.0,123.0
6447,23.0,3.0,26.0
